site_id,lon,lat
6764,-122.47960,49.05801
6765,-122.47664,49.05801
6766,-122.46484,49.05801
6767,-122.37631,49.05801
6768,-122.36746,49.05801
6769,-122.36451,49.05801
6770,-122.35566,49.05801
6771,-122.35271,49.05801
6772,-122.34090,49.05801
6773,-122.33500,49.05801
6774,-122.32910,49.05801
6775,-122.32320,49.05801
6776,-122.31730,49.05801
6777,-122.31139,49.05801
6778,-122.30844,49.05801
6779,-122.30549,49.05801
6780,-122.25533,49.05801
6781,-122.09598,49.05801
6782,-121.96319,49.05801
6783,-123.96686,49.05506
6784,-123.93145,49.05506
6785,-123.87833,49.05506
6786,-123.86653,49.05506
6787,-123.77210,49.05506
6788,-123.09044,49.05506
6789,-123.07863,49.05506
6790,-123.06388,49.05506
6791,-123.05798,49.05506
6792,-123.04912,49.05506
6793,-122.85141,49.05506
6794,-122.83075,49.05506
6795,-122.81895,49.05506
6796,-122.78649,49.05506
6797,-122.77469,49.05506
6798,-122.76288,49.05506
6799,-122.75108,49.05506
6800,-122.72747,49.05506
6801,-122.67141,49.05506
6802,-122.57402,49.05506
6803,-122.48845,49.05506
6804,-122.47664,49.05506
6805,-122.47074,49.05506
6806,-122.46484,49.05506
6807,-122.36156,49.05506
6808,-122.35566,49.05506
6809,-122.34680,49.05506
6810,-122.34385,49.05506
6811,-122.34090,49.05506
6812,-122.33500,49.05506
6813,-122.32320,49.05506
6814,-122.31139,49.05506
6815,-122.30254,49.05506
6816,-122.29959,49.05506
6817,-122.28188,49.05506
6818,-122.27303,49.05506
6819,-122.27008,49.05506
6820,-122.26418,49.05506
6821,-122.24942,49.05506
6822,-122.22877,49.05506
6823,-122.21992,49.05506
6824,-122.19336,49.05506
6825,-122.16090,49.05506
6826,-122.12549,49.05506
6827,-125.67839,49.05211
6828,-123.89308,49.05211
6829,-123.11404,49.05211
6830,-123.10224,49.05211
6831,-123.09044,49.05211
6832,-123.08158,49.05211
6833,-123.07863,49.05211
6834,-123.06683,49.05211
6835,-122.86912,49.05211
6836,-122.69501,49.05211
6837,-122.63599,49.05211
6838,-122.61534,49.05211
6839,-122.55632,49.05211
6840,-122.50320,49.05211
6841,-122.47369,49.05211
6842,-122.45009,49.05211
6843,-122.41468,49.05211
6844,-122.36156,49.05211
6845,-122.34090,49.05211
6846,-122.33500,49.05211
6847,-122.32615,49.05211
6848,-122.30844,49.05211
6849,-122.29959,49.05211
6850,-122.29664,49.05211
6851,-122.29074,49.05211
6852,-122.27598,49.05211
6853,-122.26418,49.05211
6854,-122.23467,49.05211
6855,-122.14024,49.05211
6856,-122.10778,49.05211
6857,-122.08712,49.05211
6858,-123.91669,49.04916
6859,-123.61570,49.04916
6860,-122.87502,49.04916
6861,-122.86026,49.04916
6862,-122.84256,49.04916
6863,-122.82780,49.04916
6864,-122.82190,49.04916
6865,-122.81305,49.04916
6866,-122.80420,49.04916
6867,-122.79829,49.04916
6868,-122.77469,49.04916
6869,-122.66845,49.04916
6870,-122.65665,49.04916
6871,-122.48550,49.04916
6872,-122.47664,49.04916
6873,-122.46484,49.04916
6874,-122.35271,49.04916
6875,-122.34976,49.04916
6876,-122.34680,49.04916
6877,-122.34090,49.04916
6878,-122.33795,49.04916
6879,-122.33500,49.04916
6880,-122.31434,49.04916
6881,-122.30549,49.04916
6882,-122.30254,49.04916
6883,-122.29959,49.04916
6884,-122.28484,49.04916
6885,-122.27598,49.04916
6886,-122.27008,49.04916
6887,-122.25828,49.04916
6888,-122.24942,49.04916
6889,-122.23762,49.04916
6890,-122.23172,49.04916
6891,-122.21992,49.04916
6892,-122.11368,49.04916
6893,-123.87833,49.04621
6894,-123.85767,49.04621
6895,-123.81341,49.04621
6896,-123.77800,49.04621
6897,-123.64226,49.04621
6898,-123.08158,49.04621
6899,-123.07863,49.04621
6900,-123.06978,49.04621
6901,-122.87207,49.04621
6902,-122.81010,49.04621
6903,-122.79239,49.04621
6904,-122.74223,49.04621
6905,-122.47664,49.04621
6906,-122.46189,49.04621
6907,-122.34680,49.04621
6908,-122.34090,49.04621
6909,-122.32615,49.04621
6910,-122.32025,49.04621
6911,-122.31730,49.04621
6912,-122.26418,49.04621
6913,-122.25533,49.04621
6914,-122.24057,49.04621
6915,-122.23762,49.04621
6916,-122.22877,49.04621
6917,-122.18450,49.04621
6918,-122.17270,49.04621
6919,-122.15204,49.04621
6920,-122.10188,49.04621
6921,-121.97794,49.04621
6922,-125.43641,49.04326
6923,-123.88423,49.04326
6924,-122.87207,49.04326
6925,-122.86617,49.04326
6926,-122.85141,49.04326
6927,-122.83075,49.04326
6928,-122.80715,49.04326
6929,-122.79829,49.04326
6930,-122.79239,49.04326
6931,-122.78354,49.04326
6932,-122.76288,49.04326
6933,-122.67436,49.04326
6934,-122.39402,49.04326
6935,-122.34385,49.04326
6936,-122.34090,49.04326
6937,-122.33205,49.04326
6938,-122.32615,49.04326
6939,-122.32320,49.04326
6940,-122.30844,49.04326
6941,-122.29959,49.04326
6942,-122.29664,49.04326
6943,-122.29074,49.04326
6944,-122.27598,49.04326
6945,-122.26713,49.04326
6946,-122.26418,49.04326
6947,-122.25533,49.04326
6948,-122.24942,49.04326
6949,-122.23467,49.04326
6950,-122.18450,49.04326
6951,-122.18155,49.04326
6952,-122.17270,49.04326
6953,-122.16090,49.04326
6954,-122.15204,49.04326
6955,-124.84033,49.04030
6956,-123.87833,49.04030
6957,-123.74849,49.04030
6958,-123.63045,49.04030
6959,-123.07863,49.04030
6960,-123.06978,49.04030
6961,-123.05207,49.04030
6962,-122.87502,49.04030
6963,-122.87207,49.04030
6964,-122.83961,49.04030
6965,-122.80715,49.04030
6966,-122.79829,49.04030
6967,-122.78944,49.04030
6968,-122.71862,49.04030
6969,-122.52681,49.04030
6970,-122.34680,49.04030
6971,-122.33500,49.04030
6972,-122.33205,49.04030
6973,-122.32910,49.04030
6974,-122.31730,49.04030
6975,-122.31434,49.04030
6976,-122.30844,49.04030
6977,-122.29959,49.04030
6978,-122.28779,49.04030
6979,-122.28484,49.04030
6980,-122.28188,49.04030
6981,-122.25828,49.04030
6982,-122.23467,49.04030
6983,-122.19926,49.04030
6984,-123.89899,49.03735
6985,-123.88128,49.03735
6986,-123.87833,49.03735
6987,-123.81636,49.03735
6988,-123.75734,49.03735
6989,-123.09634,49.03735
6990,-122.87797,49.03735
6991,-122.87502,49.03735
6992,-122.86321,49.03735
6993,-122.85731,49.03735
6994,-122.85436,49.03735
6995,-122.83961,49.03735
6996,-122.82485,49.03735
6997,-122.81600,49.03735
6998,-122.81010,49.03735
6999,-122.80420,49.03735
7000,-122.78944,49.03735
7001,-122.78059,49.03735
7002,-122.76879,49.03735
7003,-122.75108,49.03735
7004,-122.66550,49.03735
7005,-122.55632,49.03735
7006,-122.47960,49.03735
7007,-122.32615,49.03735
7008,-122.32025,49.03735
7009,-122.30254,49.03735
7010,-122.29664,49.03735
7011,-122.29074,49.03735
7012,-122.28188,49.03735
7013,-122.26123,49.03735
7014,-122.24352,49.03735
7015,-122.22582,49.03735
7016,-122.12549,49.03735
7017,-122.11368,49.03735
7018,-123.90194,49.03440
7019,-123.83407,49.03440
7020,-123.79866,49.03440
7021,-123.78390,49.03440
7022,-123.76029,49.03440
7023,-123.07863,49.03440
7024,-123.07273,49.03440
7025,-123.06683,49.03440
7026,-123.06388,49.03440
7027,-123.05798,49.03440
7028,-122.86912,49.03440
7029,-122.86321,49.03440
7030,-122.85436,49.03440
7031,-122.84846,49.03440
7032,-122.83961,49.03440
7033,-122.83075,49.03440
7034,-122.82780,49.03440
7035,-122.82190,49.03440
7036,-122.80420,49.03440
7037,-122.79534,49.03440
7038,-122.78354,49.03440
7039,-122.77469,49.03440
7040,-122.51206,49.03440
7041,-122.36746,49.03440
7042,-122.30549,49.03440
7043,-122.27893,49.03440
7044,-122.21696,49.03440
7045,-122.18450,49.03440
7046,-122.18155,49.03440
7047,-122.17270,49.03440
7048,-122.16385,49.03440
7049,-122.13729,49.03440
7050,-122.01335,49.03440
7051,-123.76915,49.03145
7052,-123.06093,49.03145
7053,-122.86912,49.03145
7054,-122.81600,49.03145
7055,-122.81010,49.03145
7056,-122.79829,49.03145
7057,-122.79239,49.03145
7058,-122.74223,49.03145
7059,-122.70091,49.03145
7060,-122.65960,49.03145
7061,-122.63599,49.03145
7062,-122.34976,49.03145
7063,-122.29959,49.03145
7064,-122.19926,49.03145
7065,-122.18155,49.03145
7066,-122.16090,49.03145
7067,-122.14909,49.03145
7068,-122.00450,49.03145
7069,-124.84623,49.02850
7070,-123.88718,49.02850
7071,-123.87243,49.02850
7072,-123.84292,49.02850
7073,-123.08453,49.02850
7074,-123.07273,49.02850
7075,-123.06978,49.02850
7076,-123.06388,49.02850
7077,-123.05798,49.02850
7078,-122.86321,49.02850
7079,-122.85731,49.02850
7080,-122.84846,49.02850
7081,-122.84256,49.02850
7082,-122.83666,49.02850
7083,-122.82780,49.02850
7084,-122.81895,49.02850
7085,-122.81010,49.02850
7086,-122.80715,49.02850
7087,-122.80420,49.02850
7088,-122.80125,49.02850
7089,-122.79829,49.02850
7090,-122.79239,49.02850
7091,-122.78649,49.02850
7092,-122.78059,49.02850
7093,-122.77764,49.02850
7094,-122.57698,49.02850
7095,-122.43238,49.02850
7096,-122.29664,49.02850
7097,-122.28779,49.02850
7098,-122.27303,49.02850
7099,-122.17270,49.02850
7100,-122.16385,49.02850
7101,-122.02515,49.02850
7102,-123.15536,49.02555
7103,-123.09634,49.02555
7104,-123.07863,49.02555
7105,-122.86321,49.02555
7106,-122.85436,49.02555
7107,-122.84551,49.02555
7108,-122.83075,49.02555
7109,-122.81305,49.02555
7110,-122.81010,49.02555
7111,-122.80715,49.02555
7112,-122.80420,49.02555
7113,-122.79829,49.02555
7114,-122.79239,49.02555
7115,-122.77764,49.02555
7116,-122.77174,49.02555
7117,-122.76879,49.02555
7118,-122.73042,49.02555
7119,-122.64780,49.02555
7120,-122.50320,49.02555
7121,-122.32615,49.02555
7122,-122.24647,49.02555
7123,-122.19631,49.02555
7124,-122.10188,49.02555
7125,-122.05466,49.02555
7126,-122.03696,49.02555
7127,-122.01925,49.02555
7128,-122.01040,49.02555
7129,-125.36264,49.02260
7130,-123.86062,49.02260
7131,-123.09339,49.02260
7132,-123.08453,49.02260
7133,-123.07568,49.02260
7134,-123.05502,49.02260
7135,-122.80420,49.02260
7136,-122.79829,49.02260
7137,-122.79534,49.02260
7138,-122.78649,49.02260
7139,-122.78059,49.02260
7140,-122.77469,49.02260
7141,-122.70091,49.02260
7142,-122.30844,49.02260
7143,-122.24942,49.02260
7144,-122.24057,49.02260
7145,-122.12253,49.02260
7146,-121.99860,49.02260
7147,-123.78685,49.01965
7148,-123.70718,49.01965
7149,-123.59799,49.01965
7150,-123.09634,49.01965
7151,-123.08748,49.01965
7152,-123.08453,49.01965
7153,-123.07863,49.01965
7154,-123.07273,49.01965
7155,-123.06683,49.01965
7156,-122.79534,49.01965
7157,-122.79239,49.01965
7158,-122.78944,49.01965
7159,-122.78354,49.01965
7160,-122.77469,49.01965
7161,-122.76288,49.01965
7162,-122.69501,49.01965
7163,-122.20811,49.01965
7164,-122.19336,49.01965
7165,-122.18450,49.01965
7166,-122.16090,49.01965
7167,-122.13729,49.01965
7168,-125.67249,49.01670
7169,-125.03214,49.01670
7170,-123.85177,49.01670
7171,-123.60685,49.01670
7172,-123.08158,49.01670
7173,-123.07568,49.01670
7174,-123.06388,49.01670
7175,-122.78649,49.01670
7176,-122.78059,49.01670
7177,-122.48550,49.01670
7178,-122.39697,49.01670
7179,-122.30549,49.01670
7180,-122.22287,49.01670
7181,-122.18745,49.01670
7182,-122.15204,49.01670
7183,-122.04876,49.01670
7184,-123.81636,49.01375
7185,-123.68062,49.01375
7186,-123.08748,49.01375
7187,-123.08158,49.01375
7188,-123.05798,49.01375
7189,-123.05207,49.01375
7190,-123.04912,49.01375
7191,-122.76879,49.01375
7192,-122.66550,49.01375
7193,-122.61829,49.01375
7194,-122.58583,49.01375
7195,-122.53271,49.01375
7196,-122.20811,49.01375
7197,-122.12844,49.01375
7198,-125.04394,49.01080
7199,-123.83997,49.01080
7200,-123.81931,49.01080
7201,-123.58324,49.01080
7202,-123.57439,49.01080
7203,-123.57143,49.01080
7204,-123.07568,49.01080
7205,-123.06978,49.01080
7206,-123.06093,49.01080
7207,-123.04027,49.01080
7208,-122.74518,49.01080
7209,-122.70682,49.01080
7210,-122.34090,49.01080
7211,-122.27893,49.01080
7212,-122.25828,49.01080
7213,-122.25238,49.01080
7214,-122.24647,49.01080
7215,-122.16090,49.01080
7216,-122.09598,49.01080
7217,-122.07827,49.01080
7218,-122.04876,49.01080
7219,-125.61347,49.00784
7220,-123.84292,49.00784
7221,-123.78095,49.00784
7222,-123.12585,49.00784
7223,-123.09044,49.00784
7224,-123.08453,49.00784
7225,-123.08158,49.00784
7226,-123.07273,49.00784
7227,-123.04617,49.00784
7228,-122.37336,49.00784
7229,-122.37041,49.00784
7230,-122.26418,49.00784
7231,-122.19336,49.00784
7232,-125.00558,49.00489
7233,-123.68062,49.00489
7234,-123.08158,49.00489
7235,-123.07273,49.00489
7236,-123.06683,49.00489
7237,-123.03732,49.00489
7238,-122.50320,49.00489
7239,-122.47664,49.00489
7240,-122.47369,49.00489
7241,-122.46484,49.00489
7242,-122.45894,49.00489
7243,-122.45304,49.00489
7244,-122.25238,49.00489
7245,-122.24942,49.00489
7246,-122.23467,49.00489
7247,-122.10778,49.00489
7248,-122.08122,49.00489
7249,-123.84587,49.00194
7250,-123.84292,49.00194
7251,-123.70128,49.00194
7252,-123.63045,49.00194
7253,-123.08158,49.00194
7254,-122.22287,49.00194
7255,-123.84587,48.99899
7256,-123.83407,48.99899
7257,-123.78980,48.99899
7258,-124.98787,48.99604
7259,-123.84587,48.99604
7260,-123.83997,48.99604
7261,-123.82521,48.99604
7262,-123.78390,48.99604
7263,-123.76324,48.99604
7264,-123.61865,48.99604
7265,-125.58691,48.99309
7266,-123.81931,48.99309
7267,-123.57439,48.99309
7268,-125.56035,48.99014
7269,-124.99083,48.99014
7270,-123.83407,48.99014
7271,-123.82816,48.99014
7272,-123.81636,48.99014
7273,-123.81341,48.99014
7274,-125.59576,48.98719
7275,-123.83702,48.98719
7276,-123.82816,48.98719
7277,-123.81046,48.98719
7278,-123.76915,48.98719
7279,-123.67472,48.98719
7280,-123.81636,48.98424
7281,-123.65996,48.98424
7282,-123.66586,48.98129
7283,-123.62455,48.98129
7284,-123.60389,48.98129
7285,-125.58101,48.97834
7286,-123.53897,48.97834
7287,-125.57216,48.97538
7288,-123.80161,48.97538
7289,-125.56625,48.97243
7290,-124.91115,48.97243
7291,-124.74000,48.97243
7292,-123.80751,48.97243
7293,-123.69537,48.97243
7294,-123.68947,48.97243
7295,-123.64816,48.97243
7296,-123.55668,48.97243
7297,-125.58986,48.96948
7298,-123.78390,48.96948
7299,-125.53970,48.96653
7300,-123.80161,48.96653
7301,-123.79275,48.96653
7302,-123.67767,48.96358
7303,-125.58691,48.96063
7304,-125.43346,48.96063
7305,-123.76324,48.96063
7306,-123.59209,48.96063
7307,-125.53970,48.95768
7308,-123.77505,48.95768
7309,-123.78095,48.95473
7310,-123.76324,48.95473
7311,-125.53379,48.94883
7312,-123.75439,48.94588
7313,-125.55740,48.94292
7314,-123.77210,48.94292
7315,-123.63635,48.94292
7316,-123.55373,48.94292
7317,-123.50061,48.94292
7318,-125.54560,48.93997
7319,-125.52789,48.93997
7320,-125.49248,48.93702
7321,-123.76324,48.93702
7322,-123.76029,48.93702
7323,-123.54193,48.93702
7324,-123.75439,48.93407
7325,-123.73374,48.93407
7326,-125.53674,48.93112
7327,-125.53084,48.93112
7328,-123.74554,48.93112
7329,-123.73964,48.93112
7330,-123.57439,48.93112
7331,-123.56848,48.93112
7332,-123.76029,48.92817
7333,-123.72783,48.92817
7334,-123.72488,48.92817
7335,-123.71898,48.92817
7336,-123.45635,48.92817
7337,-125.53970,48.92227
7338,-125.52494,48.92227
7339,-124.45966,48.92227
7340,-123.71898,48.92227
7341,-123.70423,48.92227
7342,-123.55373,48.91932
7343,-123.58619,48.91637
7344,-123.72488,48.91342
7345,-123.70423,48.91342
7346,-123.41504,48.91046
7347,-123.38553,48.91046
7348,-123.74554,48.90751
7349,-123.53307,48.90751
7350,-123.37077,48.90751
7351,-123.73374,48.90456
7352,-123.52127,48.90456
7353,-123.73374,48.90161
7354,-123.69832,48.90161
7355,-123.44750,48.90161
7356,-124.29146,48.89866
7357,-123.74554,48.89866
7358,-123.72783,48.89866
7359,-123.71603,48.89866
7360,-123.55668,48.89866
7361,-124.37703,48.89571
7362,-123.71308,48.89571
7363,-123.69832,48.89571
7364,-123.55373,48.89571
7365,-123.71898,48.89276
7366,-123.52127,48.89276
7367,-123.42389,48.89276
7368,-123.38848,48.89276
7369,-124.26490,48.88981
7370,-124.24719,48.88981
7371,-123.74849,48.88981
7372,-123.55963,48.88981
7373,-123.50061,48.88981
7374,-123.32061,48.88981
7375,-124.39474,48.88686
7376,-124.36818,48.88686
7377,-123.67472,48.88686
7378,-123.70423,48.88391
7379,-123.70128,48.88391
7380,-123.67472,48.88391
7381,-123.63635,48.88391
7382,-125.03509,48.88096
7383,-124.23244,48.88096
7384,-123.71603,48.88096
7385,-123.67767,48.88096
7386,-123.48291,48.88096
7387,-123.34126,48.88096
7388,-125.04394,48.87800
7389,-124.34457,48.87800
7390,-124.21769,48.87800
7391,-123.66586,48.87800
7392,-123.65996,48.87800
7393,-123.70423,48.87505
7394,-123.69242,48.87505
7395,-124.30621,48.87210
7396,-124.20293,48.87210
7397,-124.18818,48.87210
7398,-123.83997,48.87210
7399,-123.68947,48.87210
7400,-123.66586,48.87210
7401,-123.64816,48.87210
7402,-123.54783,48.87210
7403,-123.51537,48.87210
7404,-123.83702,48.86915
7405,-123.66586,48.86915
7406,-123.38553,48.86915
7407,-123.65111,48.86620
7408,-123.71603,48.86325
7409,-123.47701,48.86325
7410,-123.32356,48.86325
7411,-124.65442,48.86030
7412,-123.75734,48.86030
7413,-123.66586,48.86030
7414,-123.64226,48.86030
7415,-124.65147,48.85735
7416,-123.63045,48.85735
7417,-123.51832,48.85735
7418,-124.12326,48.85440
7419,-123.72193,48.85440
7420,-123.71898,48.85440
7421,-123.69242,48.85440
7422,-123.64226,48.85440
7423,-123.53897,48.85440
7424,-123.42979,48.85145
7425,-124.11145,48.84849
7426,-123.95505,48.84849
7427,-123.95210,48.84849
7428,-123.72193,48.84849
7429,-123.71898,48.84849
7430,-123.71603,48.84849
7431,-123.56848,48.84849
7432,-123.52127,48.84849
7433,-123.69832,48.84554
7434,-124.07604,48.84259
7435,-123.72783,48.84259
7436,-123.29405,48.84259
7437,-123.28224,48.84259
7438,-125.10886,48.83964
7439,-124.09080,48.83964
7440,-124.11735,48.83669
7441,-124.04653,48.83669
7442,-123.82816,48.83669
7443,-123.72783,48.83669
7444,-123.71898,48.83669
7445,-123.65111,48.83669
7446,-123.64521,48.83669
7447,-123.53012,48.83669
7448,-125.12362,48.83374
7449,-125.10886,48.83374
7450,-124.12621,48.83374
7451,-124.09375,48.83374
7452,-124.09080,48.83374
7453,-124.08785,48.83374
7454,-124.04653,48.83374
7455,-124.02588,48.83374
7456,-123.47701,48.83374
7457,-125.14427,48.83079
7458,-124.09080,48.83079
7459,-124.07899,48.83079
7460,-124.06129,48.83079
7461,-124.04358,48.83079
7462,-123.83997,48.83079
7463,-123.76620,48.83079
7464,-123.73669,48.83079
7465,-123.24093,48.83079
7466,-124.06424,48.82784
7467,-124.02292,48.82784
7468,-123.73964,48.82784
7469,-123.72488,48.82784
7470,-123.71013,48.82784
7471,-123.63931,48.82784
7472,-123.52127,48.82784
7473,-123.36487,48.82784
7474,-123.23208,48.82784
7475,-124.13506,48.82489
7476,-124.07309,48.82489
7477,-124.04948,48.82489
7478,-124.03768,48.82489
7479,-124.00522,48.82489
7480,-123.69242,48.82489
7481,-123.65701,48.82489
7482,-123.64521,48.82489
7483,-123.59799,48.82489
7484,-123.53307,48.82489
7485,-123.50651,48.82489
7486,-123.47405,48.82489
7487,-123.37667,48.82489
7488,-125.14427,48.82194
7489,-125.12657,48.82194
7490,-124.66918,48.82194
7491,-124.18523,48.82194
7492,-124.09670,48.82194
7493,-124.04063,48.82194
7494,-124.02883,48.82194
7495,-124.01407,48.82194
7496,-123.99342,48.82194
7497,-123.73669,48.82194
7498,-123.69242,48.82194
7499,-123.68357,48.82194
7500,-123.66881,48.82194
7501,-123.64226,48.82194
7502,-123.54193,48.82194
7503,-123.24978,48.82194
7504,-123.22323,48.82194
7505,-123.22028,48.82194
7506,-124.06424,48.81899
7507,-124.05538,48.81899
7508,-124.04948,48.81899
7509,-123.99637,48.81899
7510,-123.74849,48.81899
7511,-123.67767,48.81899
7512,-123.65406,48.81899
7513,-123.63045,48.81899
7514,-123.62160,48.81899
7515,-123.61275,48.81899
7516,-123.45045,48.81899
7517,-124.68983,48.81603
7518,-123.72783,48.81603
7519,-123.20257,48.81603
7520,-125.15313,48.81308
7521,-125.10001,48.81308
7522,-124.14391,48.81308
7523,-123.97571,48.81308
7524,-123.97276,48.81308
7525,-123.81046,48.81308
7526,-123.79570,48.81308
7527,-123.73669,48.81308
7528,-123.71013,48.81308
7529,-123.64521,48.81308
7530,-123.64226,48.81308
7531,-123.62160,48.81308
7532,-123.49176,48.81308
7533,-123.46815,48.81308
7534,-124.15277,48.81013
7535,-124.13801,48.81013
7536,-124.12621,48.81013
7537,-124.08194,48.81013
7538,-123.70128,48.81013
7539,-123.43864,48.81013
7540,-124.67508,48.80718
7541,-124.66918,48.80718
7542,-124.66327,48.80718
7543,-124.12031,48.80718
7544,-124.08785,48.80718
7545,-123.80161,48.80718
7546,-123.75734,48.80718
7547,-123.68357,48.80718
7548,-123.62750,48.80718
7549,-123.50356,48.80718
7550,-123.29700,48.80718
7551,-123.19372,48.80718
7552,-125.12362,48.80423
7553,-124.66622,48.80423
7554,-124.08785,48.80423
7555,-123.94620,48.80423
7556,-123.74554,48.80423
7557,-123.60389,48.80423
7558,-123.59209,48.80423
7559,-123.58029,48.80423
7560,-123.15831,48.80423
7561,-125.11476,48.80128
7562,-124.66032,48.80128
7563,-123.94620,48.80128
7564,-123.77210,48.80128
7565,-123.75144,48.80128
7566,-123.74554,48.80128
7567,-123.66881,48.80128
7568,-123.64816,48.80128
7569,-123.63340,48.80128
7570,-123.53307,48.80128
7571,-123.49471,48.80128
7572,-123.47996,48.80128
7573,-125.12067,48.79833
7574,-123.91374,48.79833
7575,-123.85472,48.79833
7576,-123.84882,48.79833
7577,-123.81046,48.79833
7578,-123.75734,48.79833
7579,-123.74259,48.79833
7580,-123.73078,48.79833
7581,-123.71898,48.79833
7582,-123.68947,48.79833
7583,-123.63045,48.79833
7584,-123.56553,48.79833
7585,-123.48881,48.79833
7586,-125.11771,48.79538
7587,-123.94915,48.79538
7588,-123.89604,48.79538
7589,-123.82521,48.79538
7590,-123.82226,48.79538
7591,-123.76620,48.79538
7592,-123.73964,48.79538
7593,-123.63635,48.79538
7594,-123.51832,48.79538
7595,-123.40323,48.79538
7596,-123.12585,48.79538
7597,-123.06978,48.79538
7598,-125.11476,48.79243
7599,-123.89899,48.79243
7600,-123.74554,48.79243
7601,-123.73078,48.79243
7602,-123.71898,48.79243
7603,-123.71308,48.79243
7604,-123.64521,48.79243
7605,-123.43864,48.79243
7606,-123.29700,48.79243
7607,-123.27634,48.79243
7608,-123.18191,48.79243
7609,-123.88718,48.78948
7610,-123.85177,48.78948
7611,-123.72488,48.78948
7612,-123.68947,48.78948
7613,-123.51242,48.78948
7614,-125.21510,48.78653
7615,-123.88423,48.78653
7616,-123.74554,48.78653
7617,-123.71603,48.78653
7618,-123.70423,48.78653
7619,-123.59209,48.78653
7620,-123.52127,48.78653
7621,-123.44455,48.78653
7622,-123.31175,48.78653
7623,-123.14355,48.78653
7624,-123.95505,48.78357
7625,-123.79570,48.78357
7626,-123.77210,48.78357
7627,-123.71308,48.78357
7628,-123.71013,48.78357
7629,-123.69537,48.78357
7630,-123.69242,48.78357
7631,-123.67767,48.78357
7632,-123.65996,48.78357
7633,-123.65111,48.78357
7634,-123.42094,48.78357
7635,-123.06388,48.78357
7636,-123.73078,48.78062
7637,-123.72193,48.78062
7638,-123.71603,48.78062
7639,-123.54193,48.78062
7640,-123.26749,48.78062
7641,-123.25569,48.78062
7642,-123.82521,48.77767
7643,-123.73374,48.77767
7644,-123.72783,48.77767
7645,-123.70423,48.77767
7646,-123.69537,48.77767
7647,-123.68947,48.77767
7648,-123.67177,48.77767
7649,-123.64816,48.77767
7650,-123.63931,48.77767
7651,-123.47110,48.77767
7652,-123.29110,48.77767
7653,-123.11404,48.77767
7654,-124.34457,48.77472
7655,-123.82521,48.77472
7656,-123.78390,48.77472
7657,-123.76324,48.77472
7658,-123.75144,48.77472
7659,-123.72193,48.77472
7660,-123.71013,48.77472
7661,-123.69537,48.77472
7662,-123.68947,48.77472
7663,-123.67177,48.77472
7664,-123.63635,48.77472
7665,-123.60094,48.77472
7666,-123.48586,48.77472
7667,-123.19667,48.77472
7668,-123.84292,48.77177
7669,-123.80751,48.77177
7670,-123.71603,48.77177
7671,-123.70128,48.77177
7672,-123.69242,48.77177
7673,-123.67472,48.77177
7674,-123.64226,48.77177
7675,-123.63931,48.77177
7676,-123.55078,48.77177
7677,-123.37963,48.77177
7678,-123.18782,48.77177
7679,-123.17896,48.77177
7680,-123.15831,48.77177
7681,-123.09929,48.77177
7682,-124.34162,48.76882
7683,-123.88128,48.76882
7684,-123.64521,48.76882
7685,-123.63931,48.76882
7686,-123.63340,48.76882
7687,-123.63045,48.76882
7688,-123.62455,48.76882
7689,-123.44159,48.76882
7690,-123.29700,48.76882
7691,-123.12585,48.76882
7692,-123.88423,48.76587
7693,-123.86062,48.76587
7694,-123.85767,48.76587
7695,-123.80456,48.76587
7696,-123.78980,48.76587
7697,-123.76620,48.76587
7698,-123.70718,48.76587
7699,-123.68357,48.76587
7700,-123.63340,48.76587
7701,-123.63045,48.76587
7702,-123.61865,48.76587
7703,-123.50947,48.76587
7704,-123.81636,48.76292
7705,-123.79275,48.76292
7706,-123.75734,48.76292
7707,-123.73964,48.76292
7708,-123.71308,48.76292
7709,-123.69832,48.76292
7710,-123.68652,48.76292
7711,-123.65406,48.76292
7712,-123.60980,48.76292
7713,-123.60094,48.76292
7714,-123.40028,48.76292
7715,-123.26749,48.76292
7716,-123.24978,48.76292
7717,-123.85472,48.75997
7718,-123.84292,48.75997
7719,-123.83702,48.75997
7720,-123.64816,48.75997
7721,-123.63931,48.75997
7722,-123.83997,48.75702
7723,-123.76915,48.75702
7724,-123.66291,48.75702
7725,-123.65406,48.75702
7726,-123.64816,48.75702
7727,-123.60094,48.75702
7728,-123.55078,48.75702
7729,-123.53307,48.75702
7730,-123.22028,48.75702
7731,-123.72488,48.75407
7732,-123.69537,48.75407
7733,-123.68062,48.75407
7734,-123.67177,48.75407
7735,-123.45930,48.75407
7736,-123.75439,48.75111
7737,-123.71013,48.75111
7738,-123.69537,48.75111
7739,-123.69242,48.75111
7740,-123.27044,48.75111
7741,-123.25864,48.75111
7742,-123.78685,48.74816
7743,-123.67177,48.74816
7744,-123.54488,48.74816
7745,-123.45930,48.74816
7746,-123.40913,48.74816
7747,-123.21732,48.74816
7748,-123.19372,48.74816
7749,-123.73669,48.74521
7750,-123.72193,48.74521
7751,-123.67177,48.74521
7752,-123.70128,48.74226
7753,-123.64816,48.74226
7754,-123.44455,48.74226
7755,-123.24683,48.74226
7756,-123.74554,48.73931
7757,-123.62455,48.73931
7758,-123.20552,48.73931
7759,-123.77210,48.73636
7760,-123.68062,48.73636
7761,-123.61865,48.73636
7762,-123.52717,48.73636
